UTC_TIME,Flight,DATE,TIME,FUEL_FLOW_ADDED,FUEL_USED_ADDED,VALUE_FUEL_QTY_ADDED,VALUE_FOB,DIFF_FOB_VALUE_FUEL,FUEL_USED_FOB,FUEL_USED,leakage
2017-01-17 17:54:49,V0965,2017-01-17,17:54:49,4236.558999999999,7499.735000000001,20364.0,20361.0,3.0,16.0,1.1679999999996653,14.832000000000335
2017-01-17 17:54:50,V0965,2017-01-17,17:54:50,4251.445000000001,7500.903,20359.0,20357.0,2.0,4.0,1.2539999999999054,2.7460000000000946
2017-01-17 17:54:51,V0965,2017-01-17,17:54:51,4397.66,7502.157,20355.0,20353.0,2.0,4.0,1.2269999999998618,2.7730000000001382
2017-01-17 17:54:52,V0965,2017-01-17,17:54:52,4441.869,7503.384,20358.0,20356.0,2.0,-3.0,1.2120000000004438,-4.212000000000444
2017-01-17 17:54:53,V0965,2017-01-17,17:54:53,4348.175,7504.5960000000005,20355.0,20353.0,2.0,3.0,1.1639999999988504,1.8360000000011496
2017-01-17 17:54:54,V0965,2017-01-17,17:54:54,4184.923,7505.759999999999,20348.0,20345.0,3.0,8.0,1.2050000000008367,6.794999999999163
2017-01-17 17:54:55,V0965,2017-01-17,17:54:55,4128.905000000001,7506.965,20343.0,20340.0,3.0,5.0,1.1059999999997672,3.894000000000233
2017-01-17 17:54:56,V0965,2017-01-17,17:54:56,3998.0044000000003,7508.071,20346.0,20342.0,4.0,-2.0,1.1059999999997672,-3.105999999999767
2017-01-17 17:54:57,V0965,2017-01-17,17:54:57,4107.9130000000005,7509.177,20341.0,20340.0,1.0,2.0,1.1270000000004075,0.8729999999995925
2017-01-17 17:54:58,V0965,2017-01-17,17:54:58,4052.448,7510.304,20335.0,20333.0,2.0,7.0,1.0820000000003347,5.917999999999665
2017-01-17 17:54:59,V0965,2017-01-17,17:54:59,3832.2019999999998,7511.386,20337.0,20335.0,2.0,-2.0,1.0779999999995198,-3.07799999999952
2017-01-17 17:55:00,V0965,2017-01-17,17:55:00,3683.6247999999996,7512.464,20336.0,20336.0,0.0,-1.0,1.0460000000002765,-2.0460000000002765
2017-01-17 17:55:01,V0965,2017-01-17,17:55:01,3814.7788,7513.51,20340.0,20339.0,1.0,-3.0,1.0449999999991633,-4.044999999999163
2017-01-17 17:55:02,V0965,2017-01-17,17:55:02,3757.4734,7514.554999999999,20340.0,20339.0,1.0,0.0,1.0420000000012806,-1.0420000000012806
2017-01-17 17:55:03,V0965,2017-01-17,17:55:03,3763.5209,7515.597000000001,20338.0,20337.0,1.0,2.0,1.0829999999987194,0.9170000000012806
2017-01-17 17:55:04,V0965,2017-01-17,17:55:04,3753.6937000000003,7516.679999999999,20335.0,20334.0,1.0,3.0,1.0399999999999636,1.9600000000000364
2017-01-17 17:55:05,V0965,2017-01-17,17:55:05,3839.928,7517.719999999999,20330.0,20329.0,1.0,5.0,1.059000000001106,3.940999999998894
2017-01-17 17:55:06,V0965,2017-01-17,17:55:06,3890.0812,7518.779,20331.0,20329.0,2.0,0.0,1.0979999999990468,-1.0979999999990468
2017-01-17 17:55:07,V0965,2017-01-17,17:55:07,4101.393,7519.8769999999995,20330.0,20328.0,2.0,1.0,1.1530000000002474,-0.15300000000024738
2017-01-17 17:55:08,V0965,2017-01-17,17:55:08,4260.633,7521.03,20332.0,20331.0,1.0,-3.0,1.206000000000131,-4.206000000000131
2017-01-17 17:55:09,V0965,2017-01-17,17:55:09,4052.0190000000002,7522.236,20331.0,20329.0,2.0,2.0,1.13799999999992,0.86200000000008
2017-01-17 17:55:10,V0965,2017-01-17,17:55:10,4155.238,7523.374,20329.0,20327.0,2.0,2.0,1.1450000000004366,0.8549999999995634
2017-01-17 17:55:11,V0965,2017-01-17,17:55:11,4122.713,7524.519,20328.0,20327.0,1.0,0.0,1.1310000000003129,-1.1310000000003129
2017-01-17 17:55:12,V0965,2017-01-17,17:55:12,4127.822,7525.650000000001,20330.0,20329.0,1.0,-2.0,1.1599999999998545,-3.1599999999998545
2017-01-17 17:55:13,V0965,2017-01-17,17:55:13,4112.906,7526.81,20331.0,20330.0,1.0,-1.0,1.1669999999994616,-2.1669999999994616
2017-01-17 17:55:14,V0965,2017-01-17,17:55:14,4221.673000000001,7527.977,20329.0,20328.0,1.0,2.0,1.1590000000005602,0.8409999999994398
2017-01-17 17:55:15,V0965,2017-01-17,17:55:15,4258.481,7529.136,20329.0,20328.0,1.0,0.0,1.1679999999996653,-1.1679999999996653
2017-01-17 17:55:16,V0965,2017-01-17,17:55:16,4286.014999999999,7530.304,20327.0,20327.0,0.0,1.0,1.1719999999995707,-0.17199999999957072
2017-01-17 17:55:17,V0965,2017-01-17,17:55:17,4267.407999999999,7531.476,20327.0,20325.0,2.0,2.0,1.2270000000007713,0.7729999999992287
2017-01-17 17:55:18,V0965,2017-01-17,17:55:18,4311.106,7532.703,20328.0,20327.0,1.0,-2.0,1.1659999999992579,-3.165999999999258
2017-01-17 17:55:19,V0965,2017-01-17,17:55:19,4156.518,7533.869,20327.0,20326.0,1.0,1.0,1.1210000000000946,-0.12100000000009459
2017-01-17 17:55:20,V0965,2017-01-17,17:55:20,4068.032,7534.99,20326.0,20325.0,1.0,1.0,1.1189999999996871,-0.11899999999968713
2017-01-17 17:55:21,V0965,2017-01-17,17:55:21,4079.499,7536.1089999999995,20326.0,20325.0,1.0,0.0,1.1080000000001746,-1.1080000000001746
2017-01-17 17:55:22,V0965,2017-01-17,17:55:22,3924.7608,7537.217,20326.0,20324.0,2.0,1.0,1.0910000000003492,-0.09100000000034925
2017-01-17 17:55:23,V0965,2017-01-17,17:55:23,3673.9719000000005,7538.308,20325.0,20325.0,0.0,-1.0,0.9989999999997963,-1.9989999999997963
2017-01-17 17:55:24,V0965,2017-01-17,17:55:24,3623.063,7539.307,20326.0,20324.0,2.0,1.0,1.0399999999999636,-0.03999999999996362
2017-01-17 17:55:25,V0965,2017-01-17,17:55:25,3913.8640000000005,7540.347,20322.0,20321.0,1.0,3.0,1.0930000000007567,1.9069999999992433
2017-01-17 17:55:26,V0965,2017-01-17,17:55:26,4006.3201,7541.4400000000005,20324.0,20324.0,0.0,-3.0,1.139999999999418,-4.139999999999418
2017-01-17 17:55:27,V0965,2017-01-17,17:55:27,4137.706,7542.58,20326.0,20324.0,2.0,0.0,1.1660000000001673,-1.1660000000001673
2017-01-17 17:55:28,V0965,2017-01-17,17:55:28,4158.205000000001,7543.746,20317.0,20316.0,1.0,8.0,1.13799999999992,6.86200000000008
2017-01-17 17:55:29,V0965,2017-01-17,17:55:29,4135.272,7544.884,20316.0,20313.0,3.0,3.0,1.1560000000008586,1.8439999999991414
2017-01-17 17:55:30,V0965,2017-01-17,17:55:30,4246.125,7546.040000000001,20313.0,20311.0,2.0,2.0,1.1589999999987413,0.8410000000012587
2017-01-17 17:55:31,V0965,2017-01-17,17:55:31,4195.638,7547.199,20311.0,20310.0,1.0,1.0,1.1920000000009168,-0.19200000000091677
2017-01-17 17:55:32,V0965,2017-01-17,17:55:32,4056.5894999999996,7548.3910000000005,20314.0,20311.0,3.0,-1.0,1.0929999999998472,-2.092999999999847
2017-01-17 17:55:33,V0965,2017-01-17,17:55:33,3856.7621,7549.484,20313.0,20311.0,2.0,0.0,1.0399999999990541,-1.0399999999990541
2017-01-17 17:55:34,V0965,2017-01-17,17:55:34,3737.0923000000003,7550.523999999999,20310.0,20307.0,3.0,4.0,1.0079999999998108,2.992000000000189
2017-01-17 17:55:35,V0965,2017-01-17,17:55:35,3641.3796999999995,7551.531999999999,20315.0,20313.0,2.0,-6.0,1.0380000000004657,-7.038000000000466
2017-01-17 17:55:36,V0965,2017-01-17,17:55:36,3686.4449000000004,7552.57,20314.0,20313.0,1.0,0.0,1.0090000000000146,-1.0090000000000146
2017-01-17 17:55:37,V0965,2017-01-17,17:55:37,3534.4735,7553.579,20311.0,20309.0,2.0,4.0,0.9809999999997672,3.019000000000233
2017-01-17 17:55:38,V0965,2017-01-17,17:55:38,3551.7436,7554.5599999999995,20312.0,20310.0,2.0,-1.0,0.9990000000007058,-1.9990000000007058
2017-01-17 17:55:39,V0965,2017-01-17,17:55:39,3635.972,7555.559,20303.0,20302.0,1.0,8.0,1.0270000000000437,6.972999999999956
2017-01-17 17:55:40,V0965,2017-01-17,17:55:40,3768.4925,7556.586,20306.0,20303.0,3.0,-1.0,1.100999999999658,-2.100999999999658
2017-01-17 17:55:41,V0965,2017-01-17,17:55:41,3895.4309999999996,7557.687,20304.0,20304.0,0.0,-1.0,1.074999999999818,-2.074999999999818
2017-01-17 17:55:42,V0965,2017-01-17,17:55:42,3948.317,7558.762,20303.0,20300.0,3.0,4.0,1.094000000000051,2.905999999999949
2017-01-17 17:55:43,V0965,2017-01-17,17:55:43,4046.1879999999996,7559.856,20304.0,20302.0,2.0,-2.0,1.1190000000005966,-3.1190000000005966
2017-01-17 17:55:44,V0965,2017-01-17,17:55:44,4120.263000000001,7560.975,20301.0,20298.0,3.0,4.0,1.1459999999997308,2.854000000000269
2017-01-17 17:55:45,V0965,2017-01-17,17:55:45,4024.3454,7562.121,20302.0,20300.0,2.0,-2.0,1.1289999999999054,-3.1289999999999054
2017-01-17 17:55:46,V0965,2017-01-17,17:55:46,4076.1569,7563.25,20308.0,20306.0,2.0,-6.0,1.149000000000342,-7.149000000000342
2017-01-17 17:55:47,V0965,2017-01-17,17:55:47,4277.554,7564.399,20303.0,20300.0,3.0,6.0,1.1619999999993524,4.838000000000648
2017-01-17 17:55:48,V0965,2017-01-17,17:55:48,4171.404,7565.561,20294.0,20293.0,1.0,7.0,1.1440000000002328,5.855999999999767
2017-01-17 17:55:49,V0965,2017-01-17,17:55:49,4074.18,7566.705,20294.0,20293.0,1.0,0.0,1.1469999999999345,-1.1469999999999345
2017-01-17 17:55:50,V0965,2017-01-17,17:55:50,3888.2724000000003,7567.852,20296.0,20295.0,1.0,-2.0,1.0540000000000873,-3.0540000000000873
2017-01-17 17:55:51,V0965,2017-01-17,17:55:51,3760.9042,7568.906,20298.0,20297.0,1.0,-2.0,1.0320000000001528,-3.032000000000153
2017-01-17 17:55:52,V0965,2017-01-17,17:55:52,3747.2972999999997,7569.938,20300.0,20300.0,0.0,-3.0,1.0379999999995562,-4.037999999999556
2017-01-17 17:55:53,V0965,2017-01-17,17:55:53,3819.7214,7570.976,20299.0,20297.0,2.0,3.0,1.08600000000024,1.91399999999976
2017-01-17 17:55:54,V0965,2017-01-17,17:55:54,3881.3298000000004,7572.062,20292.0,20289.0,3.0,8.0,1.106999999999971,6.893000000000029
2017-01-17 17:55:55,V0965,2017-01-17,17:55:55,3942.2982,7573.169,20297.0,20295.0,2.0,-6.0,1.0620000000008076,-7.062000000000808
2017-01-17 17:55:56,V0965,2017-01-17,17:55:56,3783.2913999999996,7574.231000000001,20299.0,20297.0,2.0,-2.0,1.0519999999996799,-3.05199999999968
2017-01-17 17:55:57,V0965,2017-01-17,17:55:57,3897.0009,7575.283,20288.0,20286.0,2.0,11.0,1.0889999999990323,9.911000000000968
2017-01-17 17:55:58,V0965,2017-01-17,17:55:58,3949.5245,7576.371999999999,20292.0,20290.0,2.0,-4.0,1.1090000000003783,-5.109000000000378
2017-01-17 17:55:59,V0965,2017-01-17,17:55:59,3796.084,7577.481,20290.0,20286.0,4.0,4.0,1.0210000000006403,2.9789999999993597
2017-01-17 17:56:00,V0965,2017-01-17,17:56:00,3697.1229000000003,7578.502,20288.0,20287.0,1.0,-1.0,1.0519999999996799,-2.05199999999968
2017-01-17 17:56:01,V0965,2017-01-17,17:56:01,3938.4902,7579.554,20290.0,20286.0,4.0,1.0,1.113999999999578,-0.113999999999578
2017-01-17 17:56:02,V0965,2017-01-17,17:56:02,4128.374000000001,7580.668,20288.0,20287.0,1.0,-1.0,1.1850000000004002,-2.1850000000004
2017-01-17 17:56:03,V0965,2017-01-17,17:56:03,4164.143,7581.853,20289.0,20287.0,2.0,0.0,1.1349999999993088,-1.1349999999993088
2017-01-17 17:56:04,V0965,2017-01-17,17:56:04,3973.6697999999997,7582.987999999999,20289.0,20286.0,3.0,1.0,1.116000000000895,-0.11600000000089494
2017-01-17 17:56:05,V0965,2017-01-17,17:56:05,4054.8162999999995,7584.104,20286.0,20284.0,2.0,2.0,1.1079999999992651,0.8920000000007349
2017-01-17 17:56:06,V0965,2017-01-17,17:56:06,4040.0754,7585.2119999999995,20285.0,20284.0,1.0,0.0,1.1060000000015862,-1.1060000000015862
2017-01-17 17:56:07,V0965,2017-01-17,17:56:07,4039.726,7586.318000000001,20288.0,20287.0,1.0,-3.0,1.1669999999994616,-4.166999999999462
2017-01-17 17:56:08,V0965,2017-01-17,17:56:08,4141.107999999999,7587.485000000001,20286.0,20283.0,3.0,4.0,1.1409999999996217,2.8590000000003783
2017-01-17 17:56:09,V0965,2017-01-17,17:56:09,4167.246,7588.626,20286.0,20284.0,2.0,-1.0,1.1299999999991996,-2.1299999999991996
2017-01-17 17:56:10,V0965,2017-01-17,17:56:10,4083.89,7589.755999999999,20285.0,20284.0,1.0,0.0,1.1080000000010841,-1.1080000000010841
2017-01-17 17:56:11,V0965,2017-01-17,17:56:11,4002.927,7590.8640000000005,20284.0,20282.0,2.0,2.0,1.1039999999993597,0.8960000000006403
2017-01-17 17:56:12,V0965,2017-01-17,17:56:12,4066.5789999999997,7591.968,20285.0,20282.0,3.0,0.0,1.1739999999999782,-1.1739999999999782
2017-01-17 17:56:13,V0965,2017-01-17,17:56:13,4081.797,7593.142,20284.0,20283.0,1.0,-1.0,1.1260000000002037,-2.1260000000002037
2017-01-17 17:56:14,V0965,2017-01-17,17:56:14,4078.1050000000005,7594.268,20283.0,20281.0,2.0,2.0,1.125,0.875
2017-01-17 17:56:15,V0965,2017-01-17,17:56:15,4085.991,7595.393,20283.0,20279.0,4.0,2.0,1.125,0.875
2017-01-17 17:56:16,V0965,2017-01-17,17:56:16,4049.2618,7596.518,20281.0,20279.0,2.0,0.0,1.136000000000422,-1.136000000000422
2017-01-17 17:56:17,V0965,2017-01-17,17:56:17,3984.1952,7597.654,20280.0,20278.0,2.0,1.0,1.1219999999993888,-0.12199999999938882
2017-01-17 17:56:18,V0965,2017-01-17,17:56:18,3969.3083,7598.776,20280.0,20277.0,3.0,1.0,1.1000000000003638,-0.1000000000003638
2017-01-17 17:56:19,V0965,2017-01-17,17:56:19,4002.7448,7599.876,20276.0,20273.0,3.0,4.0,1.1059999999997672,2.894000000000233
2017-01-17 17:56:20,V0965,2017-01-17,17:56:20,4038.9420000000005,7600.982,20277.0,20277.0,0.0,-4.0,1.094000000000051,-5.094000000000051
2017-01-17 17:56:21,V0965,2017-01-17,17:56:21,3998.6727,7602.076,20273.0,20271.0,2.0,6.0,1.1419999999989159,4.858000000001084
2017-01-17 17:56:22,V0965,2017-01-17,17:56:22,3976.1192,7603.217999999999,20272.0,20271.0,1.0,0.0,1.0980000000008658,-1.0980000000008658
2017-01-17 17:56:23,V0965,2017-01-17,17:56:23,4020.537,7604.316,20272.0,20271.0,1.0,0.0,1.1030000000000655,-1.1030000000000655
2017-01-17 17:56:24,V0965,2017-01-17,17:56:24,4014.8107,7605.419,20270.0,20268.0,2.0,3.0,1.106999999999971,1.893000000000029
2017-01-17 17:56:25,V0965,2017-01-17,17:56:25,4046.283,7606.526,20271.0,20270.0,1.0,-2.0,1.1450000000004366,-3.1450000000004366
2017-01-17 17:56:26,V0965,2017-01-17,17:56:26,4086.7400000000002,7607.671,20271.0,20270.0,1.0,0.0,1.1619999999993524,-1.1619999999993524
2017-01-17 17:56:27,V0965,2017-01-17,17:56:27,4141.196,7608.833,20269.0,20265.0,4.0,5.0,1.1420000000007349,3.857999999999265
2017-01-17 17:56:28,V0965,2017-01-17,17:56:28,4143.762000000001,7609.975,20264.0,20262.0,2.0,3.0,1.144999999999527,1.855000000000473
2017-01-17 17:56:29,V0965,2017-01-17,17:56:29,4161.053,7611.12,20263.0,20262.0,1.0,0.0,1.1330000000007203,-1.1330000000007203
2017-01-17 17:56:30,V0965,2017-01-17,17:56:30,4055.398,7612.253000000001,20261.0,20260.0,1.0,2.0,1.1589999999996508,0.8410000000003492
2017-01-17 17:56:31,V0965,2017-01-17,17:56:31,4049.6114000000002,7613.412,20260.0,20258.0,2.0,2.0,1.1239999999997963,0.8760000000002037
2017-01-17 17:56:32,V0965,2017-01-17,17:56:32,4174.37,7614.536,20259.0,20256.0,3.0,2.0,1.1570000000001528,0.8429999999998472
2017-01-17 17:56:33,V0965,2017-01-17,17:56:33,4242.286,7615.693,20252.0,20251.0,1.0,5.0,1.1549999999997453,3.8450000000002547
2017-01-17 17:56:34,V0965,2017-01-17,17:56:34,4207.6900000000005,7616.848,20251.0,20251.0,0.0,0.0,1.1809999999995853,-1.1809999999995853
2017-01-17 17:56:35,V0965,2017-01-17,17:56:35,4206.484,7618.0289999999995,20250.0,20247.0,3.0,4.0,1.1979999999994106,2.8020000000005894
2017-01-17 17:56:36,V0965,2017-01-17,17:56:36,4327.445,7619.226999999999,20247.0,20245.0,2.0,2.0,1.1970000000019354,0.8029999999980646
2017-01-17 17:56:37,V0965,2017-01-17,17:56:37,4361.4619999999995,7620.424000000001,20246.0,20245.0,1.0,0.0,1.2049999999990177,-1.2049999999990177
2017-01-17 17:56:38,V0965,2017-01-17,17:56:38,4351.491,7621.629,20245.0,20244.0,1.0,1.0,1.1960000000008222,-0.19600000000082218
2017-01-17 17:56:39,V0965,2017-01-17,17:56:39,4361.644,7622.825000000001,20240.0,20238.0,2.0,6.0,1.2289999999993597,4.77100000000064
2017-01-17 17:56:40,V0965,2017-01-17,17:56:40,4371.733,7624.054,20239.0,20237.0,2.0,1.0,1.23700000000008,-0.23700000000008004
2017-01-17 17:56:41,V0965,2017-01-17,17:56:41,4382.803,7625.291,20237.0,20235.0,2.0,2.0,1.1980000000003201,0.8019999999996799
2017-01-17 17:56:42,V0965,2017-01-17,17:56:42,4326.094999999999,7626.4890000000005,20230.0,20229.0,1.0,6.0,1.1809999999995853,4.819000000000415
2017-01-17 17:56:43,V0965,2017-01-17,17:56:43,4175.183,7627.67,20231.0,20228.0,3.0,1.0,1.1419999999998254,-0.14199999999982538
2017-01-17 17:56:44,V0965,2017-01-17,17:56:44,3965.5292,7628.812,20230.0,20228.0,2.0,0.0,1.1159999999999854,-1.1159999999999854
2017-01-17 17:56:45,V0965,2017-01-17,17:56:45,4022.9505,7629.928,20229.0,20228.0,1.0,0.0,1.1229999999995925,-1.1229999999995925
2017-01-17 17:56:46,V0965,2017-01-17,17:56:46,4108.806,7631.0509999999995,20236.0,20234.0,2.0,-6.0,1.1270000000004075,-7.1270000000004075
2017-01-17 17:56:47,V0965,2017-01-17,17:56:47,4119.856,7632.178,20233.0,20232.0,1.0,2.0,1.1310000000003129,0.8689999999996871
2017-01-17 17:56:48,V0965,2017-01-17,17:56:48,4154.308,7633.309,20227.0,20225.0,2.0,7.0,1.1599999999998545,5.8400000000001455
2017-01-17 17:56:49,V0965,2017-01-17,17:56:49,4094.3070000000002,7634.469,20226.0,20224.0,2.0,1.0,1.1469999999999345,-0.14699999999993452
2017-01-17 17:56:50,V0965,2017-01-17,17:56:50,4065.4269999999997,7635.616,20223.0,20221.0,2.0,3.0,1.1079999999992651,1.8920000000007349
2017-01-17 17:56:51,V0965,2017-01-17,17:56:51,3980.1534,7636.723999999999,20221.0,20220.0,1.0,1.0,1.08600000000024,-0.0860000000002401
2017-01-17 17:56:52,V0965,2017-01-17,17:56:52,3904.9089999999997,7637.8099999999995,20223.0,20222.0,1.0,-2.0,1.0730000000003201,-3.07300000000032
2017-01-17 17:56:53,V0965,2017-01-17,17:56:53,3713.8619,7638.883,20222.0,20221.0,1.0,1.0,1.0330000000003565,-0.03300000000035652
2017-01-17 17:56:54,V0965,2017-01-17,17:56:54,3633.3554000000004,7639.916,20224.0,20221.0,3.0,0.0,1.0419999999994616,-1.0419999999994616
2017-01-17 17:56:55,V0965,2017-01-17,17:56:55,3859.3205,7640.958,20226.0,20223.0,3.0,-2.0,1.0560000000004948,-3.0560000000004948
2017-01-17 17:56:56,V0965,2017-01-17,17:56:56,3873.2763,7642.014,20221.0,20218.0,3.0,5.0,1.0600000000004002,3.9399999999996
2017-01-17 17:56:57,V0965,2017-01-17,17:56:57,3857.0527,7643.0740000000005,20222.0,20220.0,2.0,-2.0,1.0839999999998327,-3.0839999999998327
2017-01-17 17:56:58,V0965,2017-01-17,17:56:58,3873.4799000000003,7644.158,20218.0,20216.0,2.0,4.0,1.095999999999549,2.904000000000451
2017-01-17 17:56:59,V0965,2017-01-17,17:56:59,3945.2428,7645.254,20216.0,20212.0,4.0,4.0,1.131999999999607,2.868000000000393
2017-01-17 17:57:00,V0965,2017-01-17,17:57:00,4277.787,7646.3859999999995,20215.0,20213.0,2.0,-1.0,1.1970000000001164,-2.1970000000001164
2017-01-17 17:57:01,V0965,2017-01-17,17:57:01,4337.491,7647.583,20214.0,20212.0,2.0,1.0,1.1750000000010914,-0.1750000000010914
2017-01-17 17:57:02,V0965,2017-01-17,17:57:02,4280.259,7648.758000000001,20208.0,20206.0,2.0,6.0,1.2349999999996726,4.765000000000327
2017-01-17 17:57:03,V0965,2017-01-17,17:57:03,4299.157,7649.993,20205.0,20202.0,3.0,4.0,1.1710000000002765,2.8289999999997235
2017-01-17 17:57:04,V0965,2017-01-17,17:57:04,4222.139,7651.164000000001,20201.0,20198.0,3.0,4.0,1.149000000000342,2.850999999999658
2017-01-17 17:57:05,V0965,2017-01-17,17:57:05,4116.425,7652.313000000001,20203.0,20201.0,2.0,-3.0,1.1169999999992797,-4.11699999999928
2017-01-17 17:57:06,V0965,2017-01-17,17:57:06,4025.225,7653.43,20202.0,20199.0,3.0,2.0,1.1229999999995925,0.8770000000004075
2017-01-17 17:57:07,V0965,2017-01-17,17:57:07,3990.8527999999997,7654.553,20202.0,20199.0,3.0,0.0,1.125,-1.125
2017-01-17 17:57:08,V0965,2017-01-17,17:57:08,4054.4379,7655.678,20201.0,20199.0,2.0,0.0,1.0989999999992506,-1.0989999999992506
2017-01-17 17:57:09,V0965,2017-01-17,17:57:09,3946.464,7656.776999999999,20202.0,20199.0,3.0,0.0,1.0760000000009313,-1.0760000000009313
2017-01-17 17:57:10,V0965,2017-01-17,17:57:10,3877.362,7657.853,20200.0,20198.0,2.0,1.0,1.0539999999991778,-0.05399999999917782
2017-01-17 17:57:11,V0965,2017-01-17,17:57:11,3749.7763999999997,7658.906999999999,20199.0,20196.0,3.0,2.0,1.0680000000011205,0.9319999999988795
2017-01-17 17:57:12,V0965,2017-01-17,17:57:12,3679.1182000000003,7659.975,20196.0,20192.0,4.0,4.0,1.0289999999995416,2.9710000000004584
2017-01-17 17:57:13,V0965,2017-01-17,17:57:13,3858.0123,7661.004,20197.0,20195.0,2.0,-3.0,1.061000000000604,-4.061000000000604
2017-01-17 17:57:14,V0965,2017-01-17,17:57:14,3913.3696,7662.0650000000005,20195.0,20192.0,3.0,3.0,1.0879999999988286,1.9120000000011714
2017-01-17 17:57:15,V0965,2017-01-17,17:57:15,4036.558,7663.152999999999,20193.0,20192.0,1.0,0.0,1.1500000000005457,-1.1500000000005457
2017-01-17 17:57:16,V0965,2017-01-17,17:57:16,4154.133,7664.303,20191.0,20188.0,3.0,4.0,1.162000000000262,2.837999999999738
2017-01-17 17:57:17,V0965,2017-01-17,17:57:17,4089.9663000000005,7665.465,20190.0,20189.0,1.0,-1.0,1.1019999999998618,-2.1019999999998618
2017-01-17 17:57:18,V0965,2017-01-17,17:57:18,3934.1580000000004,7666.567,20186.0,20185.0,1.0,4.0,1.0989999999992506,2.9010000000007494
2017-01-17 17:57:19,V0965,2017-01-17,17:57:19,4026.8755,7667.665999999999,20182.0,20181.0,1.0,4.0,1.1330000000007203,2.8669999999992797
2017-01-17 17:57:20,V0965,2017-01-17,17:57:20,4130.177,7668.799,20186.0,20184.0,2.0,-3.0,1.1610000000000582,-4.161000000000058
2017-01-17 17:57:21,V0965,2017-01-17,17:57:21,4114.941,7669.96,20185.0,20184.0,1.0,0.0,1.1619999999993524,-1.1619999999993524
2017-01-17 17:57:22,V0965,2017-01-17,17:57:22,4120.757,7671.121999999999,20178.0,20176.0,2.0,8.0,1.136000000000422,6.863999999999578
2017-01-17 17:57:23,V0965,2017-01-17,17:57:23,4087.757,7672.258,20175.0,20174.0,1.0,2.0,1.0859999999993306,0.9140000000006694
2017-01-17 17:57:24,V0965,2017-01-17,17:57:24,3839.0558,7673.343999999999,20177.0,20175.0,2.0,-1.0,1.0740000000005239,-2.074000000000524
2017-01-17 17:57:25,V0965,2017-01-17,17:57:25,3808.6594999999998,7674.418,20177.0,20176.0,1.0,-1.0,1.0659999999998035,-2.0659999999998035
2017-01-17 17:57:26,V0965,2017-01-17,17:57:26,3767.0969,7675.4839999999995,20177.0,20176.0,1.0,0.0,1.0200000000004366,-1.0200000000004366
2017-01-17 17:57:27,V0965,2017-01-17,17:57:27,3692.0563,7676.504,20178.0,20177.0,1.0,-1.0,1.0429999999996653,-2.0429999999996653
2017-01-17 17:57:28,V0965,2017-01-17,17:57:28,3835.8287,7677.547,20180.0,20178.0,2.0,-1.0,1.0510000000003856,-2.0510000000003856
2017-01-17 17:57:29,V0965,2017-01-17,17:57:29,3767.4749,7678.598,20178.0,20177.0,1.0,1.0,1.0659999999998035,-0.06599999999980355
2017-01-17 17:57:30,V0965,2017-01-17,17:57:30,3812.86,7679.664,20177.0,20175.0,2.0,2.0,1.1060000000006767,0.8939999999993233
2017-01-17 17:57:31,V0965,2017-01-17,17:57:31,3994.4578000000006,7680.77,20175.0,20174.0,1.0,1.0,1.131999999999607,-0.1319999999996071
2017-01-17 17:57:32,V0965,2017-01-17,17:57:32,4204.614,7681.902,20173.0,20172.0,1.0,2.0,1.154000000000451,0.8459999999995489
2017-01-17 17:57:33,V0965,2017-01-17,17:57:33,4174.428,7683.0560000000005,20171.0,20170.0,1.0,2.0,1.155999999999949,0.8440000000000509
2017-01-17 17:57:34,V0965,2017-01-17,17:57:34,4155.414000000001,7684.212,20171.0,20169.0,2.0,1.0,1.1699999999991633,-0.16999999999916326
2017-01-17 17:57:35,V0965,2017-01-17,17:57:35,4173.76,7685.382,20171.0,20168.0,3.0,1.0,1.1440000000002328,-0.14400000000023283
2017-01-17 17:57:36,V0965,2017-01-17,17:57:36,4165.423000000001,7686.526,20171.0,20169.0,2.0,-1.0,1.1400000000003274,-2.1400000000003274
2017-01-17 17:57:37,V0965,2017-01-17,17:57:37,4128.6939999999995,7687.666,20168.0,20167.0,1.0,2.0,1.1530000000002474,0.8469999999997526
2017-01-17 17:57:38,V0965,2017-01-17,17:57:38,4217.4580000000005,7688.819,20162.0,20161.0,1.0,6.0,1.1789999999991778,4.821000000000822
2017-01-17 17:57:39,V0965,2017-01-17,17:57:39,4080.169,7689.998,20161.0,20160.0,1.0,1.0,1.110000000000582,-0.11000000000058208
2017-01-17 17:57:40,V0965,2017-01-17,17:57:40,3822.9563,7691.108,20162.0,20160.0,2.0,0.0,1.0270000000000437,-1.0270000000000437
2017-01-17 17:57:41,V0965,2017-01-17,17:57:41,3662.8948,7692.135,20162.0,20162.0,0.0,-2.0,1.014999999999418,-3.014999999999418
2017-01-17 17:57:42,V0965,2017-01-17,17:57:42,3782.8260999999998,7693.15,20161.0,20160.0,1.0,2.0,1.0620000000008076,0.9379999999991924
2017-01-17 17:57:43,V0965,2017-01-17,17:57:43,3763.2302000000004,7694.212,20159.0,20158.0,1.0,2.0,1.0380000000004657,0.9619999999995343
2017-01-17 17:57:44,V0965,2017-01-17,17:57:44,3815.1569,7695.250000000001,20163.0,20160.0,3.0,-2.0,1.0709999999990032,-3.070999999999003
